"CAT_TRAVELLER","Category of traveller","COUNTRY","Country of stay/residence","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-01","Jan-2016",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-02","Feb-2016",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-03","Mar-2016",6000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-04","Apr-2016",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-05","May-2016",6000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-06","Jun-2016",5800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-07","Jul-2016",6300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-08","Aug-2016",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-09","Sep-2016",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-10","Oct-2016",6300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-11","Nov-2016",6800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2016-12","Dec-2016",6400,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-01","Jan-2017",6000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-02","Feb-2017",6800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-03","Mar-2017",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-04","Apr-2017",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-05","May-2017",5900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-06","Jun-2017",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-07","Jul-2017",6300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-08","Aug-2017",6200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-09","Sep-2017",6300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-10","Oct-2017",5600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-11","Nov-2017",5700,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2017-12","Dec-2017",5500,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-01","Jan-2018",6500,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-02","Feb-2018",7000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-03","Mar-2018",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-04","Apr-2018",5900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-05","May-2018",5900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-06","Jun-2018",6000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-07","Jul-2018",5800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-08","Aug-2018",6600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-09","Sep-2018",5900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-10","Oct-2018",6800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-11","Nov-2018",6600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2018-12","Dec-2018",6700,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-01","Jan-2019",6700,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-02","Feb-2019",6200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-03","Mar-2019",6400,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-04","Apr-2019",7100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-05","May-2019",7100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-06","Jun-2019",7000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-07","Jul-2019",6800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-08","Aug-2019",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-09","Sep-2019",7800,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-10","Oct-2019",7600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-11","Nov-2019",8500,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2019-12","Dec-2019",7300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2020-01","Jan-2020",7200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2020-02","Feb-2020",8200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2020-03","Mar-2020",2100,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-01","Jan-2013",12600,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-02","Feb-2013",9500,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-03","Mar-2013",12800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-04","Apr-2013",13100,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-05","May-2013",12200,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-06","Jun-2013",12600,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-07","Jul-2013",13200,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-08","Aug-2013",11600,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-09","Sep-2013",12000,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-10","Oct-2013",12200,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-11","Nov-2013",11300,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2013-12","Dec-2013",11800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-01","Jan-2014",13300,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-02","Feb-2014",9800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-03","Mar-2014",12900,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-04","Apr-2014",13300,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-05","May-2014",12800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-06","Jun-2014",12100,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-07","Jul-2014",13000,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-08","Aug-2014",14400,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-09","Sep-2014",13500,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-10","Oct-2014",13100,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-11","Nov-2014",12300,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2014-12","Dec-2014",11800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-01","Jan-2015",12100,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-02","Feb-2015",11000,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-03","Mar-2015",11300,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-04","Apr-2015",12000,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-05","May-2015",12400,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-06","Jun-2015",13300,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-07","Jul-2015",12700,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-08","Aug-2015",13800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-09","Sep-2015",13000,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-10","Oct-2015",13600,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-11","Nov-2015",13500,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2015-12","Dec-2015",12900,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2016-01","Jan-2016",11700,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2016-02","Feb-2016",11800,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2016-03","Mar-2016",10600,,
"05","Short-term (less than one year) Residents returning","2303","France","20","Seasonally Adjusted","M","Monthly","2016-04","Apr-2016",10800,,
